logz logzerr logvol nlive logl logwt insert_order
-1.612836913287744857e+07 1.754916437139861227e+05 -1.580000000000001126e-01 1.000000000000000000e+03 -1.596308128406667709e+07 -1.596308835032191500e+07 5.400000000000000355e-01
-1.596308835032191500e+07 1.878549682456700539e+05 -1.590000000000001135e-01 1.000000000000000000e+03 -1.589893200558453426e+07 -1.589893907283977233e+07 1.149999999999999911e+00
-1.589893907283977233e+07 9.599321280014885997e+04 -1.600000000000001144e-01 1.000000000000000000e+03 -1.588455672328848206e+07 -1.588456379154372029e+07 1.839999999999999969e-01
-1.588456379154372029e+07 6.776595748345542233e+03 -1.610000000000001152e-01 1.000000000000000000e+03 -1.579352644505309127e+07 -1.579353351430832781e+07 5.020000000000000018e-01
-1.579353351430832781e+07 4.475072147168638185e+04 -1.620000000000001161e-01 1.000000000000000000e+03 -1.577029864880963229e+07 -1.577030571906486899e+07 1.316000000000000059e+00
-1.577030571906486899e+07 4.316903664596430463e+04 -1.630000000000001170e-01 1.000000000000000000e+03 -1.574679370933231898e+07 -1.574680078058755584e+07 1.971999999999999975e+00
-1.574680078058755584e+07 5.263879219064050267e+04 -1.640000000000001179e-01 1.000000000000000000e+03 -1.574537035000795312e+07 -1.574537742226319015e+07 4.339999999999999969e-01
-1.574537742226319015e+07 4.295059703109841939e+04 -1.650000000000001188e-01 1.000000000000000000e+03 -1.572283941443154775e+07 -1.572284648768678494e+07 9.340000000000000524e-01
-1.572284648768678494e+07 2.019861214347844361e+04 -1.660000000000001197e-01 1.000000000000000000e+03 -1.565622007818223350e+07 -1.565622715243747085e+07 3.320000000000000173e-01
-1.565622715243747085e+07 4.647723640397336567e+04 -1.670000000000001206e-01 1.000000000000000000e+03 -1.558361997414228506e+07 -1.558362704939752258e+07 9.399999999999999467e-01
-1.558362704939752258e+07 7.668918517668488494e+04 -1.680000000000001215e-01 1.000000000000000000e+03 -1.542730070991897956e+07 -1.542730778617421724e+07 1.413999999999999924e+00
-1.542730778617421724e+07 1.117814883341680543e+05 -1.690000000000001223e-01 1.000000000000000000e+03 -1.497338805263452977e+07 -1.497339512988976762e+07 1.395999999999999908e+00
-1.497339512988976762e+07 2.444675608655786491e+05 -1.700000000000001232e-01 1.000000000000000000e+03 -1.472108855255285278e+07 -1.472109563080809079e+07 1.350000000000000089e+00
-1.472109563080809079e+07 9.402586095700034639e+04 -1.710000000000001241e-01 1.000000000000000000e+03 -1.435400341607272811e+07 -1.435401049532796629e+07 9.659999999999999698e-01
-1.435401049532796629e+07 2.042185207470905734e+05 -1.720000000000001250e-01 1.000000000000000000e+03 -1.426516637861216813e+07 -1.426517345886740461e+07 6.460000000000000187e-01
-1.426517345886740461e+07 1.240246909468409867e+05 -1.730000000000001259e-01 1.000000000000000000e+03 -1.415200241951223090e+07 -1.415200950076746754e+07 2.000000000000000042e-02
-1.415200950076746754e+07 1.581926696085228759e+05 -1.740000000000001268e-01 1.000000000000000000e+03 -1.410629424408393912e+07 -1.410630132633917592e+07 1.435999999999999943e+00
-1.410630132633917592e+07 6.879365619216713822e+04 -1.750000000000001277e-01 1.000000000000000000e+03 -1.405765627363763936e+07 -1.405766335689287633e+07 1.328000000000000069e+00
-1.405766335689287633e+07 5.704717398779271753e+04 -1.760000000000001286e-01 1.000000000000000000e+03 -1.389070145748170465e+07 -1.389070854173694178e+07 9.060000000000000275e-01
-1.389070854173694178e+07 1.194262003298276104e+05 -1.770000000000001295e-01 1.000000000000000000e+03 -1.385940586901955120e+07 -1.385941295427478850e+07 1.723999999999999977e+00
-1.385941295427478850e+07 5.362178389150111616e+04 -1.780000000000001303e-01 1.000000000000000000e+03 -1.380982397911668196e+07 -1.380983106537191942e+07 1.641999999999999904e+00
-1.380983106537191942e+07 6.943296908339489892e+04 -1.790000000000001312e-01 1.000000000000000000e+03 -1.372607343934569322e+07 -1.372608052660093084e+07 3.920000000000000151e-01
-1.372608052660093084e+07 5.159009620536521106e+04 -1.800000000000001321e-01 1.000000000000000000e+03 -1.363934549798305705e+07 -1.363935258623829484e+07 1.413999999999999924e+00
-1.363935258623829484e+07 5.342318212651599606e+04 -1.810000000000001330e-01 1.000000000000000000e+03 -1.355542613526882604e+07 -1.355543322452406399e+07 6.460000000000000187e-01
-1.355543322452406399e+07 5.043717016247811262e+04 -1.820000000000001339e-01 1.000000000000000000e+03 -1.352246269555328600e+07 -1.352246978580852412e+07 7.660000000000000142e-01
-1.352246978580852412e+07 4.355942238561379054e+04 -1.830000000000001348e-01 1.000000000000000000e+03 -1.336157047242151015e+07 -1.336157756367674656e+07 1.179999999999999938e+00
-1.336157756367674656e+07 7.584473725757974898e+04 -1.840000000000001357e-01 1.000000000000000000e+03 -1.335569981744060107e+07 -1.335570690969583765e+07 8.439999999999999725e-01
-1.335570690969583765e+07 2.767785297786856518e+03 -1.850000000000001366e-01 1.000000000000000000e+03 -1.331741961032495461e+07 -1.331742670358019136e+07 3.099999999999999978e-01
-1.331742670358019136e+07 1.879507437158691027e+04 -1.860000000000001374e-01 1.000000000000000000e+03 -1.283626211991632357e+07 -1.283626921417156048e+07 1.844000000000000083e+00
-1.283626921417156048e+07 2.140628156497658347e+05 -1.870000000000001383e-01 1.000000000000000000e+03 -1.270143235716396570e+07 -1.270143945241920277e+07 5.859999999999999654e-01
-1.270143945241920277e+07 3.726447954657958326e+04 -1.880000000000001392e-01 1.000000000000000000e+03 -1.263802027572598681e+07 -1.263802737198122405e+07 5.959999999999999742e-01
-1.263802737198122405e+07 3.170603904938882624e+04 -1.890000000000001401e-01 1.000000000000000000e+03 -1.262604759733595140e+07 -1.262605469459118880e+07 2.979999999999999871e-01
-1.262605469459118880e+07 2.071143042986279397e+04 -1.900000000000001410e-01 1.000000000000000000e+03 -1.260681938307719678e+07 -1.260682648133243434e+07 1.385999999999999899e+00
-1.260682648133243434e+07 2.616567076266981894e+04 -1.910000000000001419e-01 1.000000000000000000e+03 -1.245606329781694151e+07 -1.245607039707217924e+07 2.720000000000000195e-01
-1.245607039707217924e+07 7.097479332721473475e+04 -1.920000000000001428e-01 1.000000000000000000e+03 -1.245007620589383319e+07 -1.245008330614907108e+07 1.350000000000000089e+00
-1.245008330614907108e+07 4.781852642500973161e+04 -1.930000000000001437e-01 1.000000000000000000e+03 -1.240870900875004753e+07 -1.240871611000528559e+07 6.999999999999999556e-01
-1.240871611000528559e+07 5.927050640934182593e+04 -1.940000000000001446e-01 1.000000000000000000e+03 -1.235422126203361154e+07 -1.235422836428884976e+07 1.028000000000000025e+00
-1.235422836428884976e+07 7.412852544169541216e+04 -1.950000000000001454e-01 1.000000000000000000e+03 -1.222917246543623321e+07 -1.222917956869146973e+07 3.400000000000000244e-01
-1.222917956869146973e+07 8.012475098499092564e+04 -1.960000000000001463e-01 1.000000000000000000e+03 -1.219280292758874409e+07 -1.219281003184398077e+07 1.199999999999999956e-01
-1.219281003184398077e+07 7.010245108995313058e+04 -1.970000000000001472e-01 1.000000000000000000e+03 -1.209583109822857752e+07 -1.209583820348381437e+07 1.687999999999999945e+00
-1.209583820348381437e+07 9.832193937430818914e+04 -1.980000000000001481e-01 1.000000000000000000e+03 -1.206753098195176944e+07 -1.206753808820700645e+07 1.417999999999999927e+00
-1.206753808820700645e+07 5.220407688966864953e+04 -1.990000000000001490e-01 1.000000000000000000e+03 -1.196668335391809046e+07 -1.196669046117332764e+07 8.060000000000000497e-01
-1.196669046117332764e+07 8.974051236402949144e+04 -2.000000000000001499e-01 1.000000000000000000e+03 -1.179731418823632784e+07 -1.179732129649156518e+07 5.799999999999999600e-01
-1.179732129649156518e+07 1.007036215407113486e+05 -2.010000000000001508e-01 1.000000000000000000e+03 -1.168854970123344101e+07 -1.168855681048867851e+07 1.711999999999999966e+00
-1.168855681048867851e+07 4.709621078413040232e+04 -2.020000000000001517e-01 1.000000000000000000e+03 -1.160323631577132270e+07 -1.160324342602656037e+07 1.655999999999999917e+00
-1.160324342602656037e+07 3.179469777141732993e+04 -2.030000000000001525e-01 1.000000000000000000e+03 -1.157102482893246226e+07 -1.157103194018770009e+07 1.266000000000000014e+00
-1.157103194018770009e+07 3.064700881512755586e+04 -2.040000000000001534e-01 1.000000000000000000e+03 -1.143736518824342452e+07 -1.143737230049866252e+07 1.223999999999999977e+00
-1.143737230049866252e+07 7.120945695761496609e+04 -2.050000000000001543e-01 1.000000000000000000e+03 -1.136188360573115759e+07 -1.136189071898639575e+07 3.920000000000000151e-01
-1.136189071898639575e+07 6.077846287775292876e+04 -2.060000000000001552e-01 1.000000000000000000e+03 -1.134683586895131879e+07 -1.134684298320655525e+07 9.360000000000000542e-01
-1.134684298320655525e+07 2.489323819073047343e+04 -2.070000000000001561e-01 1.000000000000000000e+03 -1.133353028860825859e+07 -1.133353740386349522e+07 1.110000000000000098e+00
-1.133353740386349522e+07 2.886541948048380800e+04 -2.080000000000001570e-01 1.000000000000000000e+03 -1.125489432393449359e+07 -1.125490144018973038e+07 1.145999999999999908e+00
-1.125490144018973038e+07 4.234525716045944864e+04 -2.090000000000001579e-01 1.000000000000000000e+03 -1.123262424983954802e+07 -1.123263136709478498e+07 7.780000000000000249e-01
-1.123263136709478498e+07 4.825089020673769846e+04 -2.100000000000001588e-01 1.000000000000000000e+03 -1.113739653283284232e+07 -1.113740365108807944e+07 2.260000000000000064e-01
-1.113740365108807944e+07 6.257943143999717722e+04 -2.110000000000001597e-01 1.000000000000000000e+03 -1.105444982215305418e+07 -1.105445694140829146e+07 1.584000000000000075e+00
-1.105445694140829146e+07 9.202811020449022180e+04 -2.120000000000001605e-01 1.000000000000000000e+03 -1.103296501809520647e+07 -1.103297213835044391e+07 1.200000000000000025e-02
-1.103297213835044391e+07 2.889403185446695716e+04 -2.130000000000001614e-01 1.000000000000000000e+03 -1.101337553567014635e+07 -1.101338265692538396e+07 8.120000000000000551e-01
-1.101338265692538396e+07 9.657521889371695579e+03 -2.140000000000001623e-01 1.000000000000000000e+03 -1.097750637739757821e+07 -1.097751349965281598e+07 4.839999999999999858e-01
-1.097751349965281598e+07 2.225616292125763357e+04 -2.150000000000001632e-01 1.000000000000000000e+03 -1.086052526957548223e+07 -1.086053239283072017e+07 1.580000000000000016e-01
-1.086053239283072017e+07 6.009794703876599669e+04 -2.160000000000001641e-01 1.000000000000000000e+03 -1.081698188697317429e+07 -1.081698901122841239e+07 1.419999999999999873e-01
-1.081698901122841239e+07 4.513963826080226863e+04 -2.170000000000001650e-01 1.000000000000000000e+03 -1.055658073559547216e+07 -1.055658786085070856e+07 1.590000000000000080e+00
-1.055658786085070856e+07 1.529596128039514879e+05 -2.180000000000001659e-01 1.000000000000000000e+03 -1.048947127896604501e+07 -1.048947840522128157e+07 7.459999999999999964e-01
-1.048947840522128157e+07 1.022300370760761580e+05 -2.190000000000001668e-01 1.000000000000000000e+03 -1.046487509148034081e+07 -1.046488221873557754e+07 6.600000000000000311e-01
-1.046488221873557754e+07 9.166395518277349765e+03 -2.200000000000001676e-01 1.000000000000000000e+03 -1.045191323364048451e+07 -1.045192036189572141e+07 1.572000000000000064e+00
-1.045192036189572141e+07 5.613158662314974208e+03 -2.210000000000001685e-01 1.000000000000000000e+03 -1.039358443240335770e+07 -1.039359156165859476e+07 1.941999999999999948e+00
-1.039359156165859476e+07 3.162134794678488834e+04 -2.220000000000001694e-01 1.000000000000000000e+03 -1.039355785249318741e+07 -1.039356498274842463e+07 3.619999999999999885e-01
-1.039356498274842463e+07 1.247748222730477252e+01 -2.230000000000001703e-01 1.000000000000000000e+03 -1.029146285883403569e+07 -1.029146999008927308e+07 1.782000000000000028e+00
-1.029146999008927308e+07 5.105005749053593172e+04 -2.240000000000001712e-01 1.000000000000000000e+03 -1.027890635401922464e+07 -1.027891348627446219e+07 6.199999999999999956e-02
-1.027891348627446219e+07 4.124049813217909832e+04 -2.250000000000001721e-01 1.000000000000000000e+03 -1.015986210858028382e+07 -1.015986924183552153e+07 1.592000000000000082e+00
-1.015986924183552153e+07 8.552933973780075030e+04 -2.260000000000001730e-01 1.000000000000000000e+03 -1.014966642148030177e+07 -1.014967355573553964e+07 4.699999999999999734e-01
-1.014967355573553964e+07 9.220386904250936641e+04 -2.270000000000001739e-01 1.000000000000000000e+03 -1.007902608548046649e+07 -1.007903322073570453e+07 1.459999999999999909e-01
-1.007903322073570453e+07 8.539534656246422674e+04 -2.280000000000001747e-01 1.000000000000000000e+03 -1.003023680526879616e+07 -1.003024394152403437e+07 1.356000000000000094e+00
-1.003024394152403437e+07 3.792710450220864004e+04 -2.290000000000001756e-01 1.000000000000000000e+03 -1.002258367759800144e+07 -1.002259081485323794e+07 8.940000000000000169e-01
-1.002259081485323794e+07 1.537329333609177775e+04 -2.300000000000001765e-01 1.000000000000000000e+03 -1.001335816948288679e+07 -1.001336530773812346e+07 1.191999999999999948e+00
-1.001336530773812346e+07 1.789179853564114092e+04 -2.310000000000001774e-01 1.000000000000000000e+03 -9.923385175607997924e+06 -9.923392314863234758e+06 5.500000000000000444e-01
-9.923392314863234758e+06 4.356230684472376015e+04 -2.320000000000001783e-01 1.000000000000000000e+03 -9.866253205593803898e+06 -9.866260345849040896e+06 7.620000000000000107e-01
-9.866260345849040896e+06 6.142543933881864359e+04 -2.330000000000001792e-01 1.000000000000000000e+03 -9.716732186464808881e+06 -9.716739327720046043e+06 1.838000000000000078e+00
-9.716739327720046043e+06 9.521026122230214241e+04 -2.340000000000001801e-01 1.000000000000000000e+03 -9.624286115706114098e+06 -9.624293257961351424e+06 1.782000000000000028e+00
-9.624293257961351424e+06 7.097931914474505174e+04 -2.350000000000001810e-01 1.000000000000000000e+03 -9.592335565579742193e+06 -9.592342708834979683e+06 1.477999999999999980e+00
-9.592342708834979683e+06 3.471202302802081249e+04 -2.360000000000001819e-01 1.000000000000000000e+03 -9.566573579859193414e+06 -9.566580724114431068e+06 4.000000000000000083e-02
-9.566580724114431068e+06 1.214423778840216983e+04 -2.370000000000001827e-01 1.000000000000000000e+03 -9.473702885585276410e+06 -9.473710030840514228e+06 1.026000000000000023e+00
-9.473710030840514228e+06 5.327818923267898936e+04 -2.380000000000001836e-01 1.000000000000000000e+03 -9.441459764066919684e+06 -9.441466910322157666e+06 1.320000000000000062e+00
-9.441466910322157666e+06 4.184145179570175242e+04 -2.390000000000001845e-01 1.000000000000000000e+03 -9.368084458026075736e+06 -9.368091605281313881e+06 8.040000000000000480e-01
-9.368091605281313881e+06 3.668874372319747636e+04 -2.400000000000001854e-01 1.000000000000000000e+03 -9.350670407772850245e+06 -9.350677556028086692e+06 5.120000000000000107e-01
-9.350677556028086692e+06 3.352802930182249111e+04 -2.410000000000001863e-01 1.000000000000000000e+03 -9.338310683101147413e+06 -9.338317832356384024e+06 1.260000000000000009e+00
-9.338317832356384024e+06 3.779122029039657355e+04 -2.420000000000001872e-01 1.000000000000000000e+03 -9.263921626585725695e+06 -9.263928776840962470e+06 1.320000000000000062e-01
-9.263928776840962470e+06 5.261870618244473735e+04 -2.430000000000001881e-01 1.000000000000000000e+03 -9.192109976079594344e+06 -9.192117127334831282e+06 1.957999999999999963e+00
-9.192117127334831282e+06 4.933500490901217563e+04 -2.440000000000001890e-01 1.000000000000000000e+03 -9.185295946434754878e+06 -9.185303098689991981e+06 1.298000000000000043e+00
-9.185303098689991981e+06 5.100238241121622559e+04 -2.450000000000001898e-01 1.000000000000000000e+03 -9.014407520314157009e+06 -9.014414673569394276e+06 7.640000000000000124e-01
-9.014414673569394276e+06 9.845420804138276435e+04 -2.460000000000001907e-01 1.000000000000000000e+03 -8.882044789416456595e+06 -8.882051943671694025e+06 2.159999999999999976e-01
-8.882051943671694025e+06 5.731514005616083159e+04 -2.470000000000001916e-01 1.000000000000000000e+03 -8.873011844484785572e+06 -8.873018999740023166e+06 9.160000000000000364e-01
-8.873018999740023166e+06 5.150750199067974609e+04 -2.480000000000001925e-01 1.000000000000000000e+03 -8.733840491930568591e+06 -8.733847648185806349e+06 1.409999999999999920e+00
-8.733847648185806349e+06 1.019226621455413697e+05 -2.490000000000001934e-01 1.000000000000000000e+03 -8.695739865708051249e+06 -8.695747022963289171e+06 7.139999999999999680e-01
-8.695747022963289171e+06 8.605397001183996326e+04 -2.500000000000001665e-01 1.000000000000000000e+03 -8.638308966761210933e+06 -8.638316125016449019e+06 1.920000000000000040e-01
-8.638316125016449019e+06 4.164762279407324968e+04 -2.510000000000001674e-01 1.000000000000000000e+03 -8.602237158051313832e+06 -8.602244317306550220e+06 1.764000000000000012e+00
