weight logl Teff logg R Av
2.433834336135926973e-08 -9.471414372504906964e+01 6.894430652992803443e-01 8.493046561753441193e-01 8.575729553395429472e-02 4.317700956744314755e-01
2.448303364531583822e-08 -9.470721637451327979e+01 5.640870753624096512e-01 9.757769415446422290e-01 9.322509279253031467e-02 3.328030343646805611e-01
2.449080982228118148e-08 -9.470589881001436083e+01 6.327257827438542703e-01 5.781813826254421640e-01 8.122314563690320732e-02 3.007178413773624603e-01
2.447444703740347431e-08 -9.470556715269388803e+01 6.489296547008132077e-01 6.855733770404790484e-01 8.203314643762736613e-02 3.369732289081058818e-01
2.461313840715300916e-08 -9.469891636594022089e+01 5.562684037193510456e-01 6.301903757548653617e-01 9.465886397262111840e-02 3.587020473543509058e-01
2.459267044486424957e-08 -9.469874829875249134e+01 6.249232609606404365e-01 7.164148055405638038e-01 8.414889352196869288e-02 2.938345735068594866e-01
2.461745214659385788e-08 -9.469674111963895768e+01 6.852104348106660137e-01 8.250218129575729309e-01 8.628388423793627304e-02 4.349897492427153844e-01
2.477231162100582000e-08 -9.468947018533674509e+01 6.107657252795964942e-01 5.543942868643673139e-01 8.349812166185045792e-02 2.771444219370978734e-01
2.475059837784719539e-08 -9.468934708229414809e+01 7.035077212741424058e-01 6.001555304842217664e-01 7.641478622845668256e-02 2.944053544927358601e-01
2.485404214602720185e-08 -9.468417634677271622e+01 5.913963897019557381e-01 5.822663477433226431e-01 8.544763026633368785e-02 2.994262074388010508e-01
2.536076878636051664e-08 -9.466299330387019495e+01 5.795673314041488444e-01 6.241798148755817177e-01 9.252244920814958751e-02 3.460020326418709602e-01
2.544289683575693515e-08 -9.465876014657993665e+01 6.685457408866752882e-01 5.340091632458365822e-01 8.288164388987624698e-02 3.164314718718398978e-01
2.574637742047561422e-08 -9.464590281338628586e+01 5.594705890939170034e-01 5.991230096840863828e-01 9.282542227787460298e-02 3.858734136217568667e-01
2.582655087649749364e-08 -9.464179368139576809e+01 6.115543979281514719e-01 8.855273596463286712e-01 9.446167658483613228e-02 4.202247986392926293e-01
2.588695190383707746e-08 -9.463845769363402383e+01 6.283745177886501665e-01 4.762876586354356512e-01 8.258634708426183801e-02 2.951870451269906215e-01
2.625346582000156121e-08 -9.462339873633888487e+01 6.401085209931292042e-01 7.708060530726910109e-01 8.480235607096292538e-02 3.747559309813920381e-01
2.643669756274585314e-08 -9.461544364379001593e+01 5.790416650793835940e-01 7.021775489172865647e-01 8.776530283373379371e-02 3.123192392736037215e-01
2.645039491025712605e-08 -9.461392565926195175e+01 6.978271653610185199e-01 5.606358542640996756e-01 8.034895387985976911e-02 3.298094136532350173e-01
2.645740351918200525e-08 -9.461266072255418180e+01 6.746424300280760011e-01 7.515356087317162093e-01 8.172231251387575279e-02 2.999107633362780301e-01
2.654887350216247453e-08 -9.460820943040860698e+01 6.966723730318515884e-01 9.474124287112283271e-01 8.337274729597959899e-02 3.985352232075077827e-01
2.676934940338643298e-08 -9.459893919386050243e+01 7.517123782188095404e-01 6.742089102380558474e-01 7.629528831542088663e-02 3.191042041570973375e-01
2.701907107060189493e-08 -9.458865379528459982e+01 6.879419233945474055e-01 5.933796666578456946e-01 8.245497625561686028e-02 3.658973198766362067e-01
2.730418537991873517e-08 -9.457715674683953466e+01 6.195966418980286550e-01 4.825524952211859286e-01 8.267308823362491677e-02 2.973808144981190948e-01
2.732372089264928172e-08 -9.457544152581438368e+01 6.152176146878614027e-01 5.903112267972825400e-01 8.292357133979331996e-02 3.017451875292527230e-01
2.746810026237346843e-08 -9.456917140699560775e+01 7.236636341151031493e-01 8.150367876438242565e-01 8.028724205983317486e-02 3.818528903340462910e-01
2.763272414667952886e-08 -9.456219602002455815e+01 5.483721740580700388e-01 8.190982173071469363e-01 9.625193536627354995e-02 4.093783924238116878e-01
2.781540612251559489e-08 -9.455460670363322606e+01 5.786706232086377133e-01 5.941590704942121270e-01 9.199521509205706160e-02 3.444707881356046664e-01
2.844148290577174515e-08 -9.453134800277045713e+01 7.281378643657945293e-01 6.141582077202828449e-01 7.766927233476775272e-02 2.979200320582082728e-01
2.853405351161760756e-08 -9.452709851384511808e+01 6.318502303334513348e-01 5.856644608550101161e-01 8.313565772091584261e-02 2.735574595865963854e-01
2.879200552684369247e-08 -9.451709898516499209e+01 6.332267997860748787e-01 5.553492453127534256e-01 8.065743304792021007e-02 2.826144514239868899e-01
2.918976059952736731e-08 -9.450237876452197838e+01 7.542896633646769544e-01 8.772584989832676872e-01 8.032366961308426423e-02 3.986450198444983495e-01
2.943243301770657277e-08 -9.449309951772524130e+01 7.054959276040794203e-01 6.778293186088010236e-01 8.021973205183594025e-02 3.731012008964678106e-01
2.962595009207418933e-08 -9.448554607833973762e+01 6.279413815925557474e-01 6.141934616906739031e-01 9.021256512484523982e-02 3.993527862725698152e-01
2.975019221333211009e-08 -9.448036115497622234e+01 7.595184374387611292e-01 7.894871218047211370e-01 7.803634555917081383e-02 3.665145439296592644e-01
2.986368664777852587e-08 -9.447555349898277655e+01 7.359932614364671499e-01 9.197487440354651378e-01 8.130555840952397029e-02 3.994915512877785790e-01
2.986945776420219529e-08 -9.447436026902650497e+01 6.825774096812449176e-01 8.500019305059582919e-01 8.702727786837713420e-02 4.386699571379495399e-01
2.990389520533600380e-08 -9.447220800156171094e+01 6.754675482635010830e-01 7.224716271509904475e-01 8.798087234828542991e-02 4.058201852346642879e-01
3.000127642286760709e-08 -9.446795681971336478e+01 7.263157302284966033e-01 8.368035801157251985e-01 7.974631743927043659e-02 3.653817802983717611e-01
3.012842365973452986e-08 -9.446272771409009295e+01 5.741644115114379332e-01 8.369247042438976436e-01 9.176979908603126457e-02 3.895336168074994276e-01
3.091630484252735533e-08 -9.443591303835503936e+01 6.627138306555377945e-01 7.900628057376476443e-01 8.176122382437013558e-02 3.177919678470801923e-01
3.123707504606654641e-08 -9.442459105579824552e+01 5.620723484533480807e-01 9.329838662670164595e-01 9.645531591617885481e-02 3.892418009167692428e-01
3.141873652275402011e-08 -9.441779232839617464e+01 7.518112020527043526e-01 7.195910289187908981e-01 7.717955770233521362e-02 3.250846776047823794e-01
3.151567978833987972e-08 -9.441371155485624911e+01 7.368897832818408489e-01 9.355022024357255717e-01 8.098734432238760550e-02 3.840492246333578330e-01
3.187055761899016028e-08 -9.440151412294947875e+01 6.070698969935641731e-01 5.592290631295876446e-01 8.653249146691514848e-02 3.627398267011056610e-01
3.230918719768748271e-08 -9.438684512474928567e+01 7.175073960051873145e-01 8.810888442454173353e-01 8.562113862796512376e-02 4.192815026850651439e-01
3.236574615437942281e-08 -9.438409610180704590e+01 6.845468572908113281e-01 7.670004357222762748e-01 8.254077792412667369e-02 3.879834495621449775e-01
3.239943509463835675e-08 -9.438205576060371982e+01 6.707352570471948328e-01 6.152245823877415809e-01 7.853341171238326091e-02 2.950545658196970789e-01
3.265143560829026771e-08 -9.437330792351748698e+01 6.435893900568681048e-01 8.607483038524588181e-01 8.384770093955344616e-02 3.258788214786382254e-01
3.275586135416951333e-08 -9.436911482918536365e+01 5.993565558749928135e-01 7.412215173591911732e-01 9.450695654665490497e-02 4.386335440704297040e-01
3.308577166451004507e-08 -9.435809341701045128e+01 6.019945884798690861e-01 8.426061524845152029e-01 9.063573646531418448e-02 4.095391558130746512e-01
3.320491786260532561e-08 -9.435349875455509050e+01 6.838399804100998569e-01 6.324488870637750004e-01 7.782479096597533230e-02 2.913911380689522268e-01
3.325160076977704127e-08 -9.435109383850439713e+01 5.747387321080074107e-01 7.389815182899066581e-01 9.591664298292851276e-02 3.871109563894021832e-01
3.407497493356905986e-08 -9.432563350594227813e+01 6.558412815579092170e-01 7.233343126117066646e-01 8.509656432658969927e-02 4.010811331198952390e-01
3.429612634797874241e-08 -9.431816433456627635e+01 6.691020175642614642e-01 7.740964504346871111e-01 8.323009165965956913e-02 3.828180612532234850e-01
3.440498256968840365e-08 -9.431399535186648109e+01 5.385725808991375096e-01 8.546927764800876792e-01 9.341472918054953556e-02 3.473714047822164530e-01
3.559986564469506789e-08 -9.427885488407389403e+01 7.216015122887813327e-01 8.313992643480894174e-01 8.129802862482100878e-02 3.401280325350954370e-01
3.584618218889148452e-08 -9.427095968055830610e+01 6.336046197363877086e-01 5.209445741058811308e-01 8.623594033177123253e-02 3.542978907365719188e-01
3.593566765771673725e-08 -9.426746641755734402e+01 5.439131712668100471e-01 8.049815443664154468e-01 9.768946349150735287e-02 4.092500172192520824e-01
3.646437822455529284e-08 -9.425186090290276297e+01 5.859186387125600026e-01 6.481146180245577204e-01 8.773122563626364889e-02 2.985579453683180895e-01
3.645450303658137595e-08 -9.425113175697686074e+01 5.389003030116130688e-01 7.332318837925257959e-01 9.385246304842258247e-02 3.667719854132220347e-01
3.676529040067075605e-08 -9.424164254344729841e+01 5.761668622580878862e-01 7.951671229947795405e-01 9.651864923794301054e-02 4.329539912716756089e-01
3.687891069678950546e-08 -9.423755688606826197e+01 5.978768338696373030e-01 6.730679657715630260e-01 9.445931639853595574e-02 4.079899332162823522e-01
3.689588079780758428e-08 -9.423609683457985398e+01 7.042958583383698290e-01 8.572740410276282752e-01 8.664054236566819112e-02 4.360050638281064428e-01
3.688827816298365949e-08 -9.423530291227885414e+01 6.519253250950396428e-01 6.273678789007000045e-01 8.495546796320849192e-02 3.073296776517000506e-01
3.738754641771472597e-08 -9.422085908241372465e+01 5.575068783029633046e-01 6.770293782313521191e-01 9.672419966908260558e-02 3.937897095482723042e-01
3.799874042569725739e-08 -9.420364373541450220e+01 5.785837388090726563e-01 6.577270786005195990e-01 8.963907736201762178e-02 3.081944906296071318e-01
3.821173438555598359e-08 -9.419705409658985218e+01 6.133625142136731601e-01 6.750411126971025411e-01 8.576453578365156316e-02 2.929629464599419197e-01
3.852593399649716389e-08 -9.418786512308055592e+01 6.676577604326863202e-01 6.526451548422137483e-01 8.549247153099184815e-02 3.340278043567427302e-01
3.897273990073007866e-08 -9.417533432307230612e+01 5.614003803067568743e-01 6.732371234156662165e-01 9.129844832279383759e-02 3.718060476805580272e-01
3.913665382469631146e-08 -9.417013728205681389e+01 6.705945662060081025e-01 7.218393709243529077e-01 8.487329281051204932e-02 3.246955766446023572e-01
3.960826382780935006e-08 -9.415715896888964664e+01 7.177970701437402790e-01 6.512052771637513171e-01 8.084191383714342538e-02 3.292047586954666150e-01
3.993684289140850520e-08 -9.414789746932021330e+01 6.839450595287616119e-01 7.468945356380245482e-01 8.742466280609000051e-02 4.193700205323176444e-01
4.041830098492767572e-08 -9.413491407082692319e+01 6.606410366791511946e-01 4.812072344922597167e-01 7.873373379291033480e-02 2.585900838042319849e-01
4.080289991515628909e-08 -9.412444359266316951e+01 6.115798345007164016e-01 8.424930574770429503e-01 8.775697493145628858e-02 3.764395259980198860e-01
4.111155501883283615e-08 -9.411590752190019771e+01 6.314146712544105311e-01 8.957966248395352604e-01 9.111200305438453551e-02 3.752799941458765387e-01
4.128854662632133483e-08 -9.411061160778963597e+01 5.702280768878120742e-01 8.235067934732928085e-01 9.534988943694762409e-02 3.624317159468787852e-01
4.126761582362080675e-08 -9.411011867600907976e+01 6.220759314048698307e-01 7.877032502725269669e-01 8.864580564041385502e-02 4.109191348296238888e-01
4.164301975895406791e-08 -9.410006298615397213e+01 6.659990957875160378e-01 7.604051551057449121e-01 8.628207219724336186e-02 4.222263241665854538e-01
4.238941314019817951e-08 -9.408129810692886963e+01 5.481206171893246992e-01 9.634215965016741379e-01 9.511910063207515420e-02 3.786764837096353586e-01
4.289912244321873630e-08 -9.406834537804363094e+01 6.438335098274134971e-01 5.858411138575458921e-01 8.016084532930771445e-02 2.820802632550444278e-01
4.326518674419892920e-08 -9.405884843756199132e+01 6.035087955895296341e-01 5.213246651584322322e-01 8.697119326547469997e-02 3.525047668053913341e-01
4.348391701661695090e-08 -9.405280560192532846e+01 5.595787633991220478e-01 9.585262687148133898e-01 9.112744866910733876e-02 3.390803245009710309e-01
4.393888602216570473e-08 -9.404139703351356161e+01 7.430171028980658843e-01 7.225498481637659953e-01 7.733091485266367637e-02 3.437824217586921138e-01
4.398270345213708706e-08 -9.403940029462700068e+01 5.980474678754201801e-01 9.297938940058737556e-01 9.051839116188571677e-02 3.279976222924321227e-01
4.413407750958593793e-08 -9.403496453120703791e+01 6.313016445266896870e-01 6.049806797432539796e-01 8.397033738071575659e-02 3.569606816672797889e-01
4.439972969261483428e-08 -9.402796336648387410e+01 6.750521687868292764e-01 8.418637658537494461e-01 8.888503178021756046e-02 4.424430529823955016e-01
4.464486519235585567e-08 -9.402145744848101572e+01 5.573270870814224232e-01 9.450597785043926002e-01 9.556300832926420408e-02 3.626113300801251937e-01
4.590090579701822726e-08 -9.399271189688774086e+01 6.061388293012015538e-01 8.832478448601361887e-01 8.795448322277667208e-02 3.682303013823360338e-01
4.674303680953204777e-08 -9.397353144850875140e+01 6.345675392898199041e-01 5.105788052915067876e-01 8.199153629265557020e-02 2.680344041757242168e-01
4.758759914588583802e-08 -9.395462454274903052e+01 6.857393734684058550e-01 6.165974469478456843e-01 8.175070858846462951e-02 3.712561526144234625e-01
4.756396221119027747e-08 -9.395412136980776552e+01 5.638589616581518582e-01 6.597145427411046370e-01 9.460812985247664397e-02 4.157451504969602585e-01
4.772739372761555966e-08 -9.394969122286404684e+01 5.694854760975579522e-01 6.501446889502738857e-01 9.504269461200196001e-02 4.192321212721582535e-01
4.856629257073169324e-08 -9.393126702612627810e+01 6.184677000628965304e-01 8.419163498032536941e-01 8.569904339859465980e-02 3.191522320538674462e-01
4.865714110788118549e-08 -9.392839816467684955e+01 6.900760435347830235e-01 8.958534382580323197e-01 8.706485761287335867e-02 3.920538970702378556e-01
4.890887150397843614e-08 -9.392223794652414881e+01 5.767998762792783118e-01 5.293023570851767001e-01 8.992559964368788961e-02 3.392755095277824595e-01
4.919932781152280920e-08 -9.391531678686185103e+01 6.114444085871461043e-01 7.920707624151183124e-01 8.813510012782641012e-02 3.881202997754854556e-01
4.919854176233550098e-08 -9.391433276381725648e+01 6.443067179118329157e-01 9.457635745784803705e-01 8.741054266982034582e-02 3.413041051712459306e-01
4.922212085368774185e-08 -9.391285361459846115e+01 5.340668973229982797e-01 7.296700190254412632e-01 9.467653460361305506e-02 3.677349895620327103e-01
4.933100612864177435e-08 -9.390964393698411072e+01 7.347304109794693394e-01 8.549680518256635997e-01 8.366316991091593547e-02 4.235986674501103777e-01
4.928400512574762422e-08 -9.390959715913265882e+01 5.791800745300828002e-01 6.990747987063813396e-01 9.597688854860246532e-02 4.207029259859415005e-01
4.955361226588171345e-08 -9.390314158835003866e+01 5.664260901453466168e-01 9.540390157727286491e-01 9.034507164950006386e-02 3.176859146690062530e-01
5.063196985052785125e-08 -9.388061355588932599e+01 7.529372049258561406e-01 7.390904808136263826e-01 7.825919208823058082e-02 3.670694842527955637e-01
5.064501537484290589e-08 -9.387935593517997290e+01 6.953202502925858175e-01 9.308495130579673704e-01 8.657697210893867956e-02 4.275760476807581312e-01
5.064685745829507824e-08 -9.387831956338823147e+01 6.486150168177624575e-01 7.815538360861148393e-01 8.760079959479045997e-02 4.239205972555168400e-01
5.081743493769504306e-08 -9.387395724476218106e+01 7.395743404679946398e-01 7.133089640531770081e-01 7.703788993146784558e-02 3.308499685971197368e-01
5.091606206684877064e-08 -9.387101831288711651e+01 6.187288525863272604e-01 5.610751541048442093e-01 8.613503717226916878e-02 3.693704942136789016e-01
5.105596257599953522e-08 -9.386727441136281413e+01 7.301934820080000499e-01 7.352353538835862956e-01 8.125486185064428879e-02 3.969228405494241163e-01
5.135897553792120247e-08 -9.386035703540817110e+01 6.893026624738192165e-01 7.830373472498785015e-01 8.031199318751799932e-02 3.179089513569845482e-01
5.158520050658969240e-08 -9.385496192843804408e+01 6.518122401323842574e-01 9.994477135615980057e-01 8.908425572631581413e-02 3.820202105632995448e-01
5.181185341627029582e-08 -9.384957779438168757e+01 7.135830057080772004e-01 6.851741420364095836e-01 8.272740810711610993e-02 3.560541177895874543e-01
5.468738880772654534e-08 -9.379456361701375045e+01 6.504152272855944217e-01 5.873587137648718093e-01 7.987677502724323253e-02 2.706337694318477483e-01
5.465835724949893141e-08 -9.379409462183024004e+01 6.385247980571757687e-01 6.995080907645632173e-01 9.113532939491200691e-02 4.187343022613799759e-01
5.475982246189286781e-08 -9.379123998959735786e+01 5.446126073258810152e-01 8.523953089838247621e-01 9.716111285889446336e-02 4.035373528767174367e-01
5.576799323454225304e-08 -9.377199664102961663e+01 6.048361126821768519e-01 9.087511021534548927e-01 8.786706483261880196e-02 3.136848934378385634e-01
5.587227395079358659e-08 -9.376912848450851357e+01 7.396770202420757112e-01 8.653014222982146064e-01 8.297747430086269138e-02 4.190606238519927196e-01
5.616602053924867755e-08 -9.376288479059348902e+01 6.111998614370166560e-01 6.991513924570931238e-01 8.694753480994099615e-02 3.748818836239282692e-01
5.674424439485338835e-08 -9.375164251703625951e+01 6.756207079463132370e-01 5.125832418094788956e-01 7.708374366998346772e-02 2.502438532509602687e-01
5.682836487500558957e-08 -9.374916116521954734e+01 7.270678885307739758e-01 8.694059693120111953e-01 8.269271477063382114e-02 4.169500803899450769e-01
5.680657022237772939e-08 -9.374854475593268432e+01 7.069170807255935607e-01 8.791849847723678391e-01 8.625840487360715569e-02 4.060950448944822266e-01
5.695853750712902352e-08 -9.374487315691304445e+01 7.046548192498705010e-01 9.510480393926977749e-01 8.245996967060170713e-02 3.604166362247198663e-01
5.703612912402436417e-08 -9.374251183657813158e+01 6.923414491340371679e-01 5.224739509532049242e-01 7.711697891846534814e-02 2.887353576014024537e-01
5.740729702701476376e-08 -9.373502532674747556e+01 5.696608762667672021e-01 6.178501644220336653e-01 9.159208998626680587e-02 3.280770677366660615e-01
5.739230706035374837e-08 -9.373428647689456739e+01 7.118514820645693852e-01 8.569402664634985234e-01 8.150581387385880117e-02 3.394490833861016910e-01
5.781764512432355661e-08 -9.372590273984165776e+01 6.677011758157883614e-01 9.005580660144439920e-01 8.921667506833638739e-02 4.352146486616273457e-01
5.801911420726163821e-08 -9.372142423634676334e+01 6.657034780373163319e-01 6.991096118315006658e-01 8.820886280170019134e-02 3.876081640670747674e-01
5.809148931672652436e-08 -9.371917757813223204e+01 5.719494123510728834e-01 8.954952714863435581e-01 9.052112734989574416e-02 3.137810618537237861e-01
5.816372146712816618e-08 -9.371693493000988440e+01 6.792483566572113940e-01 8.661998658082890046e-01 8.889358624648903417e-02 4.321263972657819474e-01
5.885311987547928406e-08 -9.370415190157144991e+01 6.009987961495787401e-01 5.578229155008156415e-01 8.529581099967181723e-02 2.893677588162176240e-01
5.904904681988351933e-08 -9.369982834730188870e+01 7.066783461566895630e-01 7.518372132087880466e-01 8.398614968033239758e-02 3.576499259902427008e-01
6.178198579315417620e-08 -9.365358491794795270e+01 6.858150318633757792e-01 7.882909323062935458e-01 8.060282715597741343e-02 3.341694401765616385e-01
6.290291822782551001e-08 -9.363460419055017780e+01 6.525256043011545826e-01 8.248666563123094875e-01 8.660287332953754691e-02 3.340217616956042690e-01
6.352282722173007799e-08 -9.362379742279279071e+01 7.398799409701882768e-01 8.369456304781351941e-01 8.338900595793544146e-02 4.183086289514156286e-01
6.347353707532367980e-08 -9.362357366783183465e+01 6.267824150375695957e-01 5.814252231579436492e-01 8.430822966586651313e-02 3.553061826276847079e-01
6.344443272744743379e-08 -9.362303230026081735e+01 5.985274028552883818e-01 8.761274718688549790e-01 9.451397777503268982e-02 4.353786962220336232e-01
6.338622061671134806e-08 -9.362295025050846675e+01 5.538428387344411785e-01 6.993514547639446688e-01 9.417922530047878604e-02 3.425333483059643247e-01
6.524473305507749402e-08 -9.359305142441698422e+01 6.790767330692629722e-01 5.578978442897799539e-01 7.814428905275011550e-02 2.556830192143113023e-01
6.526553973252705522e-08 -9.359173257323107009e+01 6.464949776882769061e-01 5.985715546336889403e-01 8.757018835991252359e-02 3.921754654897381953e-01
6.532430125452740838e-08 -9.358983263299801081e+01 6.014008994199767644e-01 5.640847817537401054e-01 8.638916987899060429e-02 3.513725358503263507e-01
6.574077629665155900e-08 -9.358247737114386666e+01 6.405964913087124346e-01 5.771908853589893251e-01 8.068999821741046352e-02 2.997341921399906406e-01
6.598008179988188074e-08 -9.357784384233187325e+01 5.609941744350700477e-01 6.532150212589777905e-01 9.038587567550843138e-02 3.177726421119113631e-01
6.732512232947572081e-08 -9.355666329220410660e+01 6.811670915957540595e-01 6.963755414210417438e-01 8.305875376714844105e-02 3.128938704670972126e-01
6.849329579346556592e-08 -9.353846087904918249e+01 6.405881056661815176e-01 8.274532580956970307e-01 9.180817195169588274e-02 4.398875227338220339e-01
6.945023577851301966e-08 -9.352358628376580896e+01 6.143365211322685537e-01 5.084635890557711591e-01 8.689662924288021895e-02 3.422632588515492347e-01
6.963834730579893758e-08 -9.351988136524828121e+01 6.535044061554089456e-01 7.552545116501032663e-01 8.290297926321343880e-02 3.016061626520529781e-01
7.008598294834294224e-08 -9.351247393179399126e+01 6.299072099516533907e-01 8.732267907947779406e-01 8.681804768299478114e-02 3.850777261185492906e-01
7.039402054979828108e-08 -9.350708842371477658e+01 7.182180751081213010e-01 8.502223345289365852e-01 8.377961918228825355e-02 4.244849127000106526e-01
7.034902559135443898e-08 -9.350672781530407462e+01 6.201335324971369856e-01 8.012454130678733355e-01 8.514350574330882548e-02 3.180258956277208782e-01
7.041193635013525811e-08 -9.350483394867937648e+01 7.006679433816223046e-01 5.858207542013414981e-01 8.089289394979644332e-02 3.385998523259086124e-01
7.038656467328829201e-08 -9.350419434565715449e+01 5.906742717838565637e-01 7.486785556258626073e-01 9.410375785355948319e-02 3.710442557733770741e-01
7.081394030779394109e-08 -9.349714086957864367e+01 5.636084253198018201e-01 9.673495424797255993e-01 9.561380646811644402e-02 3.832123742208459749e-01
7.086698803951867094e-08 -9.349539203577549529e+01 5.676755963507069680e-01 8.630807570601546352e-01 9.686146572566126101e-02 4.193043761720626206e-01
7.191567590655784933e-08 -9.347970248320095266e+01 6.406699276989901159e-01 7.168988598830592363e-01 8.943619335857018460e-02 3.618845461650868067e-01
7.196947618372108260e-08 -9.347795466066486370e+01 5.400348784921997769e-01 9.339994592923528405e-01 9.383090920894247844e-02 3.415362831332645066e-01
7.254206636666517387e-08 -9.346903012855753445e+01 6.426588469830968320e-01 7.221030270280159868e-01 8.257974351120858647e-02 3.004285569306766046e-01
7.254794036026873812e-08 -9.346794915821726590e+01 5.407867380273093660e-01 8.132005153968342448e-01 9.393443146282011436e-02 3.648512532723404700e-01
7.328620190772236804e-08 -9.345682439809446862e+01 6.774373605424766076e-01 9.474933362527073744e-01 8.667964259422325513e-02 3.734228287729488005e-01
7.414797697369816378e-08 -9.344413396257775162e+01 5.937313613488915953e-01 7.063655220479044816e-01 9.179966377053688786e-02 3.398037619502374262e-01
7.468955222733531027e-08 -9.343585652863025359e+01 6.195661610733471658e-01 9.414867093704164525e-01 8.810939939995407477e-02 3.866523299281643955e-01
7.528541048829713702e-08 -9.342691038368128886e+01 5.460266606887056451e-01 8.048464855098567128e-01 9.576703952009815723e-02 3.536957763468136506e-01
7.741508373305073318e-08 -9.339801510601843404e+01 6.444106265048679116e-01 9.351282356682809604e-01 8.711840135516382699e-02 4.014639143513978325e-01
7.771595704198592309e-08 -9.339313614427504717e+01 6.935154401309937544e-01 6.179574820833146909e-01 8.061496095239951976e-02 2.948076791182171474e-01
7.800476299108281093e-08 -9.338842685908589658e+01 6.296637405260455678e-01 8.412493698755955096e-01 8.591931903270817739e-02 3.144884075431759740e-01
7.801842388962822583e-08 -9.338725174538832619e+01 6.954420171964490471e-01 7.242869011812798075e-01 8.567083513168757825e-02 3.855155238687410502e-01
7.828740667804071099e-08 -9.338280999209020194e+01 5.467276572790137346e-01 7.722169544072867708e-01 9.235943542376535975e-02 3.318427635759120808e-01
7.854719887810530414e-08 -9.337849704420146679e+01 6.482474821519890185e-01 7.936286168613840841e-01 8.356025879618428354e-02 3.095263756980853320e-01
7.922571495495741762e-08 -9.336889581800267024e+01 5.975985237267266159e-01 7.315706238372690073e-01 8.652071044433316815e-02 3.095237567680954038e-01
7.916904447916090005e-08 -9.336861137801761856e+01 5.800814895423146433e-01 8.288976986706864114e-01 9.356720661300088615e-02 3.458403922843909517e-01
7.909390483778557346e-08 -9.336856093250710842e+01 6.400834914028906697e-01 7.151695580536882035e-01 9.073236953821577078e-02 3.936378426058207980e-01
7.946708194407827517e-08 -9.336285387558361037e+01 7.302767540214215591e-01 7.838875109554740428e-01 7.946173377485363232e-02 3.722478685945001531e-01
8.027355280710533364e-08 -9.335175653602645696e+01 6.432065432778548697e-01 6.521071410058928430e-01 8.939951126323514297e-02 3.780262550795611132e-01
8.105696825480983668e-08 -9.334104452864701784e+01 6.582324067650171528e-01 9.428956947221434071e-01 8.833134106314950718e-02 4.253886298323100723e-01
8.112742753021621765e-08 -9.333917564999197225e+01 6.551244352773550883e-01 6.315443985768189883e-01 8.745991948404044369e-02 3.618323136253539518e-01
8.132784117887754707e-08 -9.333570834004353856e+01 5.878659124313697637e-01 6.147104978406012776e-01 9.285165480798092397e-02 4.075983758501158793e-01
8.186345804489417919e-08 -9.332814403432529105e+01 7.061166515418806355e-01 9.046340843318279035e-01 8.588522481525245889e-02 4.264898056860135234e-01
8.296549146560416082e-08 -9.331377199203188866e+01 5.525030002946791363e-01 7.908249689565738372e-01 9.634614684539986873e-02 3.675862368404214653e-01
8.323798186118394739e-08 -9.330949299148787190e+01 7.027997349470499477e-01 7.024237152122770889e-01 7.836358297898415870e-02 3.233578585100663760e-01
8.333939037235074824e-08 -9.330727543687844161e+01 6.892407944470592129e-01 6.676676011383237963e-01 8.200639854895037939e-02 3.086614504829243710e-01
8.328904860306595271e-08 -9.330687967672041339e+01 7.250821658365806943e-01 8.364577218543229886e-01 8.402757489572437732e-02 3.839584888140076813e-01
8.386108470111480572e-08 -9.329903507157415277e+01 5.738344103741519486e-01 6.277607884126479298e-01 9.311231462577715390e-02 3.522989011922965097e-01
8.687380771287646993e-08 -9.326274016827694879e+01 6.643215437832830084e-01 9.356220695027710477e-01 8.944196006069515814e-02 4.142596018254456891e-01
8.716494589154352178e-08 -9.325839449446340268e+01 5.923245966494886661e-01 5.562894858613390836e-01 9.048054964326929239e-02 3.568451671228400901e-01
8.825277846503402340e-08 -9.324499156855856086e+01 5.724551694386955658e-01 8.791220211314848543e-01 9.660414622255901473e-02 4.058399895383520972e-01
8.871106263571964690e-08 -9.323881214667956385e+01 5.661359736026067013e-01 7.309941876395089633e-01 9.334331806346837790e-02 3.373743246835423371e-01
8.880568030336959989e-08 -9.323674613256682164e+01 5.830791582873489087e-01 5.621867137947826887e-01 8.703914601760383285e-02 3.230180157634234828e-01
8.879179771956776005e-08 -9.323590247019035360e+01 6.127281109225900524e-01 9.337746868346723517e-01 8.659513819513971200e-02 3.264251678513957478e-01
8.898403775604301351e-08 -9.323273974530827957e+01 6.461659113270404875e-01 6.990663775554989412e-01 8.995074982715434153e-02 4.259574532304979400e-01
8.930851041319494555e-08 -9.322809996317828052e+01 5.317780538500624932e-01 7.761983749972236613e-01 9.664441794624967219e-02 3.722362368831532708e-01
8.999955969588191656e-08 -9.321939196984908449e+01 6.446330305599529131e-01 8.473001911590845037e-01 8.424972446433562356e-02 3.536148694756618416e-01
9.077124486750544012e-08 -9.320985419892913626e+01 5.694441778134249343e-01 9.911019705132995128e-01 9.386293660781830361e-02 3.898228530513930812e-01
9.140236137295830726e-08 -9.320192543418268372e+01 7.163006696422991038e-01 7.838900473300054461e-01 7.918865729186079505e-02 3.434036293720334476e-01
9.175678283846961191e-08 -9.319705533630245498e+01 5.611596571617193385e-01 8.848211716356751966e-01 9.689726121945176074e-02 4.054147327746592810e-01
